Date,Tweet Count,Username,Text,Created At,Retweets,Likes
2022-01-01,1,霞が関@S&P500•高配当株•資産形成•NVDA•新NISA🇺🇸,"【運用リターンによる家計金融資産🌼】

米国は20年間で2.0倍に伸びているのに対し、日本は1.2倍にとどまっています☃️

日本人は保有資産のうち預金の割合が多く、預金金利はゼロに近いので、効率的な資産形成が米国・英国と比べできていない事がこの図から読み取れます☃️

#投資家さんと繋がりたい https://t.co/SBMVsMhG8J",Sat Jan 01 13:42:13 +0000 2022,81,564
2022-01-01,2,株⭐️ソムリエ,"今朝の日経新聞の経営者が選ぶ2022年の注目銘柄。赤線は個人的に注目してる銘柄⭐️
レノバが11位に入っててびっくりした😳 https://t.co/HK36R4A1ah",Sat Jan 01 03:12:17 +0000 2022,25,385
2022-01-01,3,Bruce Ikemizu,あけましておめでとうございます。2021年の上場商品の年間騰落率です。トップ5はオーツ麦89.74%、コーヒー76.02%。菜種油65.21%、木材59.03%、ガソリン52.26%。ワースト5はパラジウム-22.45%、VIX-17%、シルバー11.5%、プラチナ10.57%、日本円-10.31%となりました。 https://t.co/G1MDmlYZ9W,Sat Jan 01 01:14:51 +0000 2022,67,235
2022-01-01,4,cheshm_abi,"ریزش ۱۸ هزار واحدی شاخص #بورس در اولین روز سال ۲۰۲۲

دیروز در قم رئیسی از جهش‌ها و رشدهای اقتصادی و حمایت از بورس میگفت
هفته گذشته هم محسن رضایی وعده داده بود شاخص بورس به یک میلیون و ۷۰۰ هزار و بالاتر می‌رود https://t.co/0sqTtWhEFs",Sat Jan 01 09:26:34 +0000 2022,13,233
2022-01-01,5,ミニミニ🌈,"【2022年新春ミニミニお年玉企画】 
①最新四季報気になる銘柄発表
厳選銘柄のみとしました
主な抽出条件
売上高利益右肩、高成長維持、大型株中心、21年強かったテーマ系、個人的に期待してる
転用等ご自由に但し自己責任でお願いします https://t.co/kWaRKrCySX",Sat Jan 01 11:44:54 +0000 2022,112,1469
2022-01-01,6,Stock Market Scientist™,"Themes To Focus in 2022

1. Infrastructure 
2. Capital Goods
3. Media
4. Auto Ancillary
5. Textile
6. Ethanol 
8. Gems &amp; Jewellery 
9. IT(Stock Specific)
10. Reality(Stock Specific)

Note- Plz consult with your financial advisor before investing/trading 🙏 https://t.co/IaDq2F3x6K",Sat Jan 01 16:14:54 +0000 2022,40,231
2022-01-01,7,なつ,日経平均はこの10年で約3.4倍になりましたが配当込み指数では約4倍となっています。配当金の蓄積は馬鹿にできません。また、日経平均は史上最高値からまだ約26%下ですが、配当込み指数では約12%上と既に史上最高値を更新しています。これでも未だに株はギャンブルで損するものと敬遠する人が多いです。,Sat Jan 01 22:06:37 +0000 2022,98,835
2022-01-01,8,Ravi Prasad (RSP) 🇮🇳,"#NewYearPick 
ready for 55% Upside 

Live Discussion and analysis 
tomorrow 8PM ,#ChartPeCharcha 
#Youtube live 
https://t.co/P6uVNFz1gg 

Telegram: https://t.co/DtoeaHh6PI

mcaptosales below 1
ROE : 12.5%
debt free

#microcap #stockmarket #RSP https://t.co/gl3vMRnu82",Sat Jan 01 14:08:53 +0000 2022,31,232
2022-01-01,9,あたるちゃん🎯,"おはようございます🌞
1/4の大発会に向けて昨年1月の記録を読み返し。
日経平均の騰落要因のほとんどが米国発なんだなぁと改めて実感。

◆1月の主要な指標のスケジュール
1/7 22:30米雇用統計
1/12 22:30米CPI
1/26未明（日本時間1/27早朝）FOMC政策金利発表
コロナ感染者の推移にも注意したい https://t.co/MkStLj3Dzg",Sat Jan 01 22:25:42 +0000 2022,3,194
2022-01-01,10,全力米国株,去年の年初時点ではウォール街の投資銀行や資産運用会社は2021年のS&amp;P500の終値を誰も予想できなかった。S&amp;P500は全社の予想の斜め上を行った。全米選抜500企業業績の底力を褒めるべきか割高を警戒すべきか。間違っているのは株価か世界かあなたか私か https://t.co/YNxL2H45my,Sat Jan 01 09:48:34 +0000 2022,27,432
Date,Tweet Count,Username,Text,Created At,Retweets,Likes
2022-01-04,1,Zeynep Aktaş,"BIST 100 Endeksi 
Borsada yükselen hisse sayısı 92
Düşen hisse sayısı 7
Borsada toplam hacim 27,6 milyar TL
BIST 100 İşlem hacmi 21,9 milyar TL
#XU100 #endeks #borsa #yükseliş #hacim https://t.co/Am3sF3fJGd",Tue Jan 04 04:16:12 +0000 2022,16,377
2022-01-04,2,レイチェル,おはようございます。主要3指数はまちまちの展開。ダウは2日連続での最高値更新。一方ナスダックは長期金利上昇を受け下落する展開。S&amp;P500もわずかに反落。 https://t.co/OHO8aqrwCM,Tue Jan 04 21:45:57 +0000 2022,40,486
2022-01-04,3,Ekonomikoçu,"#SP500 GÜNLÜK 

Buraya söylenecek çok fazla söz kalmadı.. Grafik nettir. 
Kesik çizginin üzerinde oluşan mumlar yan yanadır.. 
Bugün #Nasdaq düşüyor, #DOW yukarı alıyorlar, burası da stabil.. Devamlı gün geçiriyorlar.. Yaşasın BİDEN hükümeti.. Ah ulan Trump bizi bunlara bıraktın. https://t.co/9EnfCg1AN5",Tue Jan 04 20:15:31 +0000 2022,12,400
2022-01-04,4,モーニングサテライト（モーサテ）,５日（水）の放送は新春企画第２弾。「２０２２年、為替・債券相場大展望」です。米国の利上げが見込まれる中、ドル円、そして長期金利はどう動くのか。新型コロナがマーケットに与える影響を含め、おなじみのゲストが今年１年の動きを多角的に展望します。 https://t.co/DQ1BwpPl9W,Tue Jan 04 08:00:01 +0000 2022,32,407
2022-01-04,5,Selim KMD,"#Bist100 Borsa Kapanış 1963 ✅ 

*İlk güçlü direnci zorluyor. 1983 ♨️

*Direnci aşmakta zorlandığından Borsa gün içerisinde sarsılıyor.

*Bist100 Hisselerine odaklanacağız.

*1983 üzerinde kapanırsak her şey daha güzel olacak. 

*Hisse görünümleri pozitif.✅ https://t.co/P9QG7E0wOH",Tue Jan 04 17:26:02 +0000 2022,23,405
2022-01-04,6,もみあげ🇺🇸 米国株投資,"米国株最終
ダウ+0.59% ナス-1.33% SP-0.06% ラッセル-0.16% もみ+0.6%
・原油+1.1%（40万/日増産キープ）
・金利2年-3bps 10年+2.4bps
・SM58.7（12月61.1)
→インフレ懸念テック売り
⇔金融・エネ・資本・素材など強めに
$F +11.6%
・グロース→バリューリバランス（出来高参照）
・明日はFOMC議事録 https://t.co/NQijFPFP0s",Tue Jan 04 21:10:35 +0000 2022,33,280
2022-01-04,7,mignolet,"옵션 Implied Volatility을 보면, 곧 큰 변동성이 나타날 가능성이 높다고 볼 수 있습니다.(1번사진)
1hour 데이터 기준으로 나타나는 플래시 움직임은, 항상 가격의 방향성에 도움이 됩니다. (2번사진)

상대적으로 과열 구간에서 나타나는 플래시는, 하락 시그널 https://t.co/NGDgloUTlL",Tue Jan 04 01:01:24 +0000 2022,23,200
2022-01-04,8,Breakout Charts ®️,"Stocks to Watch out

1. Hind Copper
2. FluoroChem
3. Praj 
4. Zuari Global

No need to mention Sugar Stocks, Already ran up today

Tell me yoursssss!!!!!! https://t.co/IjQcdsbQRu",Tue Jan 04 14:27:06 +0000 2022,40,424
2022-01-04,9,ばっちゃま,"【ばっちゃまの米国株YouTube🇺🇸👵🏻】
 (1/4) 悪い兆候です。
今日のビデオ内容なんですけども
- 今日のマーケット確認しましょう: $AAPL $TSLA $HA $CCL $XOM $DAL などに注目
- アメリカ10年債利回りが上昇
- YouTube Live のまとめ: $CRWD は要注意！
https://t.co/MCnx4FSaOk https://t.co/TXhGMRXaRH",Tue Jan 04 07:15:00 +0000 2022,18,236
2022-01-04,10,Daniele,$MIM has 1/5 of the market depth of $USDC on #Fantom still trades 1/3 the volume of the FTM/USDC pair. Is clear that with the same farm allocation / rewards would be a more profitable LP. https://t.co/7Ufguq2ghB,Tue Jan 04 04:54:24 +0000 2022,45,552
2022-01-07,1,平　均,"「マザーズ市場との付き合い方」

一番大切なことは、銘柄選択力ではなく「波に乗る」こと。

波をどう読む？
1⃣マザーズに上場するITサービスやバイオ新興企業に追い風が吹くかどうか、材料を読む
2⃣マザーズ指数の13週移動平均線の傾きを見る https://t.co/Zgbmjy3k70",Fri Jan 07 23:13:25 +0000 2022,62,418
2022-01-07,2,もみあげ🇺🇸 米国株投資,"米国株最終
ダウ-0.01% ナス-0.96% SP-0.41% ラッセル-1.2% もみ+0.4%
・原油-0.57% 金利2年-1.2bps 10年+3.8bps
・雇用統計　雇用×も失業率が3.9%で3月利上げ確率が90%か
・バリューシフト　航空・金融・エネ強⇔半導体・消費財・小型グロース弱
・ダウ以外は寄り天
・ボラ高く、特に中国株は投機的 https://t.co/LNVVFpdOcP",Fri Jan 07 21:09:23 +0000 2022,34,261
2022-01-07,3,平　均,"井村俊哉氏が2022年に注目するセクター

1⃣エネルギー関連
→原油、天然ガスなど権益を保有している企業。新たに開発することができないため価値上がる

2⃣電炉関連
→脱炭素で高炉から移行する流れ

3⃣地銀
→割安なのでリスク小さい。金利が上がって利鞘改善する期待。業界再編の流れでTOBの可能性も https://t.co/Ukfx24aWv8",Fri Jan 07 22:40:15 +0000 2022,166,1257
2022-01-07,4,ぶたまる🐽米国株投資,"PER 約15以下でそこそこの業績、有名どころの #バリュー株 をピックアップしました。

ハイテクや通信の他に小売、金融、ボートレジャー企業もついでに追加してみました。
ハイテクでもバリュー株はありますよ🐽

$VZ $SWKS $MU $INTC $QRVO $DELL $HPQ $BBY $EBAY
$WDC $C $GS $GM $MCFT https://t.co/cH27N9z9un",Fri Jan 07 07:25:20 +0000 2022,44,362
2022-01-07,5,トミィ@NISA芸人　米国株,おはようございます😄米国株ヒートマップとサマリーです。米雇用統計を受けてリスクオフ、指数は下落しました。相変わらずのハイテク売りが続いてます。バリュー優勢、TSLAも一時期の上昇を失ってます。半導体も売られ、個別株は銘柄毎にマチマチ。それでは3連休をごゆっくりお過ごし下さい😄 https://t.co/Cpl319tb1O,Fri Jan 07 22:03:43 +0000 2022,8,199
2022-01-07,6,David Marlin,"At no other point since 1999 have so many stocks been cut in half while the Nasdaq was so close to highs. 

When at least 35% of stocks are down by half, the Nasdaq has been down an average of 47% (!!!)

$QQQ $SPX $PLTR $HOOD $GME $AMC $TSLA $NVDA https://t.co/wPT5fTgGAQ",Fri Jan 07 14:02:55 +0000 2022,40,207
2022-01-07,7,チャートむすめちゃん,おはようございます。昨日の米国株は3指数揃って下落しましたね。雇用統計は非農業部門就業者数が市場予想を下回りましたが失業率は低下。これを受けてなのかなんなのか、兎に角10年債利回りは一時1.8%まで上昇しました。株も軟調ですが仮想通貨も酷いです。ただNFTって不思議な存在…🤔🤭🤫 https://t.co/NGhxfIMSGq,Fri Jan 07 23:46:49 +0000 2022,1,187
2022-01-07,8,ibrahimakkaya,"Endeks son durum.///

Günlük grafiklerde  orta vadeli projeksiyonda sıkıntı yok .

Dün kapanışa doğru gerçekleşen baskı  devam etmezse 2174 e kadar potansiyelimiz var..

2015 üzeri saatlik kapanışlar rahatlatır.2015 aldında 1974 e kadar satış baskışı görülebilir.

#borsa https://t.co/2Sm8khJWek",Fri Jan 07 06:24:47 +0000 2022,15,196
2022-01-07,9,Soumya Malani,"⚡️Top 10 Useful Stock Market Related Websites/Apps:

1) Screener 
2) Rate Star
3) BSE India 
4) Valuepickr 
5) Tickertape 
6) Stock Edge 
7) Investopedia 
8) Tijori Finance 
9) Markets Mojo 
10) Moneycontrol",Fri Jan 07 07:53:57 +0000 2022,353,1587
2022-01-07,10,"John P. Hussman, Ph.D.","Is the S&amp;P 500 down even 3% from its highest close and most extreme level of valuation in history? 

No - no, it is not. https://t.co/zKp5PclzxO",Fri Jan 07 15:46:38 +0000 2022,23,185
2022-01-05,1,Borsa Ressamı 🖌✍️,"#FTM Trend kırılımı sonrası 3,45 seviyelerini zorlayabilir. https://t.co/3PvS3VdbA2",Wed Jan 05 08:58:09 +0000 2022,73,213
2022-01-05,2,Sharad Jhunjhunwala,"#Markets 

Simple Tape Reading and Psychology explained in Youtube Video of 27th December, 21, at 17k levels of #Nifty.

Exact Momentum and Level of 18k mentioned when Fear was at its PEAK 

Repeat : Don't Buy the Fear of Covid and Don't Sell the same in Market https://t.co/hRBm5P7V8z",Wed Jan 05 11:49:08 +0000 2022,29,419
2022-01-05,3,Option Square,"📊Elpro International : 67.1

🌟Promoter Holdings : 74.99%
🌟FII Holdings : 14.13%
🌟Promoter added stake previous Qtr
🌟MV of Investment in PNB Metlife worth 1424.69CR
🌟Current market cap :1137cr
🌟Small Retailer holding  5.5%

💹Stake sell in PNB Metlife can be value Unlocking https://t.co/NUzWuor6vo",Wed Jan 05 16:19:41 +0000 2022,75,267
2022-01-05,4,Dr. Mukul Agrawal,"आपके Portfolio में कौन सा Stock हैं?
.
.
.
.
#semiconductor #share #borosil #asmtechnologies #semiconductors #stockmarkets #stockmarketindia #investment #trading #investor #stocks #investments #mukulagrawal https://t.co/4zzeW8Pu8p",Wed Jan 05 04:53:15 +0000 2022,22,191
2022-01-05,5,Kana,"주린이 하락장 대처법 (미국1등주 장투)

1. 보유주식의 2달 과거 데이터를 보고, 두, 세번째 많이 빠진날의 퍼센트를 확인한다.

2. 확인한만큼 빠진날 분할 매수. (몰빵노노)

3. 하락장이여도 캐쉬의 10%는 보유 돈없으면 물타기 참기.

4. 나스닥이 6%이상하락? 보유금액 몰빵. 그전엔 몰빵금지! https://t.co/XLgq4kOUfx",Wed Jan 05 20:41:17 +0000 2022,118,262
2022-01-05,6,官報ブログ,ソニーがEV事業の新会社設立を表明したことで、株価上昇。2000年あたりの株価水準に。時価総額 19兆6350億円 https://t.co/NoL4uYQmNh,Wed Jan 05 03:27:33 +0000 2022,63,225
2022-01-05,7,JimmyJab,"Down almost 10% with low volume and no catalysts.

Not a single green candle the 30min chart. Barely any on the 15min.

RSI has been oversold for days. It is at 13 on the 30min chart (below 30 RSI is considered oversold...)

This is a robbery in broad fucking daylight @SECGov https://t.co/UgGLoIJu0Z",Wed Jan 05 18:11:26 +0000 2022,78,356
2022-01-05,8,チャートむすめちゃん,おはようございます。昨日の米国株は揃って大幅に下落しましたね。FOMC議事要旨が発表されたあとNASDAQ中心にベアマーケットへ。10年債利回りは1.7を超えています。また仮想通貨も全面安です。ドル円は116円台に。個別はどれもやばいですがTSLAが5%を超える下落。EV戦争を勝ち残るのはどこだろう🚗 https://t.co/HHhA7JtbJH,Wed Jan 05 22:30:23 +0000 2022,5,219
2022-01-05,9,🤙🏼 Hang Loose 🤙🏼,"✴️ PERSPECTIVE

That lil spike on the left is the amount they put forth to pump the market to battle the c0v!d crash in 2020

The insanity to the right is what they’ve had to do to prevent m0a$$

M0a$$ is 300-500% bigger of a MONSTER

Prepare to be R!CH af

💎🌒🌓🌔💎
🛸🛸🛸🛸🛸 https://t.co/R5qjFbGNC2",Wed Jan 05 19:45:22 +0000 2022,62,185
2022-01-05,10,長期株式投資,"三菱商事が年初来高値を更新。リーマンショック前につけた上場来高値の更新も近い。さすがは三菱商事

2008年度3月期決算では1株利益225円で52円の配当

今期予想は、1株利益501円で142円

株価は近づきつつあるが、そのバリューは全く違う。当然だが、株価だけでは投資の妥当性は判断できない🦆(^^) https://t.co/34IFY2XTVy",Wed Jan 05 10:23:32 +0000 2022,14,286
2022-01-06,1,ケミ介,"米国みずほ証券 兼松渉氏
「タカ派なFOMC議事要旨を受け、早期利上げ警戒感から株価は大きく下落した」
「ただ、過去の利上げ局面ではいずれも株価は上昇している」
「景気が良いから利上げするのであり、利上げに対する過度な警戒は不要と考えます」 https://t.co/3ldywnqKEw",Thu Jan 06 20:55:11 +0000 2022,55,200
2022-01-06,2,寺田修輔|Shusuke Terada,"自動車セクターの大御所で当時(2016年)MUMSSに在籍されていた松島さんのアナリストレポート論。
「本文の前に図表(データセット)から作り始める」、「アンチコンセンサスが貴重」等、上場企業経営者やIR担当者も頭に入れておいた方が良いセルサイドアナリストの行動原理。 https://t.co/CBvmDExY0L",Thu Jan 06 09:03:00 +0000 2022,67,566
2022-01-06,3,平　均,"米長期金利の上昇が追い風「金利敏感株」

✅金融株(特に保険)
→金利が上昇すると、利ザヤが拡大し、業績が上がりやすい

✅景気敏感株(特に自動車)
→米長期金利が上昇している局面は、多くが米国景気が好調な時である上、円安・ドル高が進んでいる時が多く、自動車メーカーの業績に追い風となる傾向 https://t.co/OqIr9EslWi",Thu Jan 06 16:49:34 +0000 2022,81,586
2022-01-06,4,豆山くん,"JMC（5704）が5連騰でS高。

・砂型鋳造を得意とする部品メーカーで、自動車業界向けが主力。
・トヨタ自動車（7203）と取引関係があり、トヨタが打ち出すEV戦略で商機が高まるとの見方。
・車体軽量化でアルミなどを扱う同社の活躍余地が今後広がる可能性も。
・業績面は小幅ながら黒字転換の予想。 https://t.co/wSI44FVJ6t",Thu Jan 06 08:26:25 +0000 2022,16,208
2022-01-06,5,もみあげ🇺🇸 米国株投資,"米国株まとめ
ダウ-0.47% ナス-0.13% SP-0.1% ラッセル+0.56% もみ+0.6%
原油+2%　金利2年+4.4bps 10年2.2bps
実質金利大きく上昇（4枚目）
→地銀(DPST）・エネルギー強い
・小型バリュー好調
・中国株上昇JD+6% BEKE+10%
・トランプアプリ2/21リリース DWAC+19%
FB,NVDA切り返しも、ナス売り多く重い https://t.co/wpv3t7N4XW",Thu Jan 06 21:15:47 +0000 2022,23,237
2022-01-06,6,ひよの⛄レバナス全力ガール,"NASDAQ100が100日移動平均線に近づいて来ましたので、ひよの買い増し基準と買付金額を整理します。

【基準】
NDXが100MAを下回っている間、乖離率に応じて毎日レバナス買付

【1日あたりの買付金額】
-1%未満：500円
-1%台：1,000円
-2%台：2,000円
-3%台：3,000円
-4%台：4,000円
-5%以上：5,000円 https://t.co/IkYwQxfbw3",Thu Jan 06 11:43:14 +0000 2022,48,1116
2022-01-06,7,長期株式投資,"今日の日経平均は844円の下落。額は大きいが下落率は2.88%に過ぎない

大きく下げたと思ったらこの表を見る。ランキングTOP20に入るレベルなら買い時と言える

今は普通の調整レベル、今まで通りコツコツ積み上げておけば何ら問題はない🦆(^^)

表の黄色網掛けはリーマンショック（＝本当の地獄相場） https://t.co/LJ2jyXNyBz",Thu Jan 06 09:55:39 +0000 2022,85,736
2022-01-06,8,PiriKAPTAN,#TMSN 180 DK. NŞA koşullarında dar bir alanda çok sayıda(burada 5) ortalamalar birbirlerine çok yaklaşmış kümeleşmiş ise ve buna BB daralması da eklenirse kopuşun yakın olduğu anlamına gelir. DÜK trendini yukarı kırması beklenir artık. 😌😉👇 https://t.co/j5IF9zfOBp,Thu Jan 06 07:53:46 +0000 2022,14,276
2022-01-06,9,Motilal Oswal Financial Services Ltd,"On MO Investor App you can invest in MO Baskets curated by MOFSL Research team. #Download the app now- https://t.co/rYBE7MMCLK
#investing #MOInvestorapp #solidadvice #MOBaskets https://t.co/9HbYhAPf7O",Thu Jan 06 13:48:22 +0000 2022,9,262
2022-01-06,10,ひよの⛄レバナス全力ガール,"／
おはひよーっ😈✨
＼

何だかものすごい下げでしたね💦TECL -9.20%、SOXL -9.93%、WEBL -12.39%と3倍ETFもかなりの下げでした😅(NDX -3.12%)

現在のひよの買い増し基準は15,700なので、ここを下に貫通したら少しずつ買っていきますよー！ワクワク🎵

【ひよの予報】
レバナス：☔☔☔☔☔☔ https://t.co/zkchhyZHVc",Thu Jan 06 00:32:34 +0000 2022,13,593
2022-01-10,1,平　均,"東証配当フォーカス１００指数
＝配当利回りに着目した銘柄で構成

例年1月から3月に優勢となる傾向があり、特に2月は年間で対TOPIX対比パフォーマンスが最大となる。

3月決算銘柄の年度末配当取りが意識されることが要因。 https://t.co/Xf1TQGY2XD",Mon Jan 10 05:33:38 +0000 2022,14,184
2022-01-10,2,レイチェル,おはようございます。主要3指数はまちまちの展開。早期の金融引き締めへの警戒感から下落基調だったものの引けにかけて下げ幅は縮小。ナスダックは5日ぶりにプラスで取引を終了。 https://t.co/ZTSd9brLUn,Mon Jan 10 21:43:02 +0000 2022,44,553
2022-01-10,3,Dr. Mukul Agrawal,"आप Stock Market कब से Invest कर रहे हैं?
.
.
.
.
#stockmarket #investment #silver #gold #power #trading #thoughts #stocks #earning #candlesticks #mentor #StocksToBuy #sensex #entrepreneur #mukulagrawal https://t.co/4QlcZh7bpz",Mon Jan 10 09:24:06 +0000 2022,21,226
2022-01-10,4,₹ohan $hah,"Trendline #breakout #stocks   ....!!

1. BHEL
2. SJS
3. SUMITOCHEM
4. TATAINVEST

#stockmarket #Nifty #trading #invest #stock https://t.co/K33I7dv4fY",Mon Jan 10 14:30:00 +0000 2022,33,225
2022-01-10,5,大橋ひろこ,ナスダック総合、S&amp;P500、SOX指数は窓をあけての大幅下落、ダウも下落していてバリュー優位とか言う次元じゃない。リスクオフの様相を強めています。金利上昇のピッチが早すぎるよね。 https://t.co/pYJKrkjsVL,Mon Jan 10 15:41:44 +0000 2022,55,364
