Date,Tweet Count,Username,Text,Created At,Retweets,Likes
2022-01-02,6,Otavio (Tavi) Costa,"Oil and gas E&amp;P stocks just had their best performance in 30 years.
 
A major market rotation is already in the making:

▪️ Out of software trading at ~30x sales

▪️ Into commodity producers at insanely cheap ~10x free-cash-flow multiples
 
Much more to unfold in the next years. https://t.co/0huaWqsA4F",Sun Jan 02 18:27:15 +0000 2022,67,319
2022-01-02,7,Aditya Todmal,"Technical Analysis and 3 Strategies to deploy for Aggressive, Moderate, and Conservative Traders.

🧵Weekly Bank Nifty Analysis for 6th Jan Expiry: https://t.co/WsZHd6GX3Z",Sun Jan 02 04:30:03 +0000 2022,223,673
2022-01-02,8,ibrahimakkaya,"Endeks  son  durum.//

Tillson 1900 üzeri kapanışlarda yukarı yönlü trend hızlanır ve 2196 ya kadar uzanır.!!

Haftalık 1832 destek seviyesi ve kırılmadı .!!

1832 seviyeleri 2500 den gelen trendin dip seviyesi.Bu seviye  kırılmadan sıkıntı yok.!!

#borsa #usdtry https://t.co/PXPRdfcwoK",Sun Jan 02 18:38:22 +0000 2022,33,339
2022-01-02,9,FXCM Market Data,"#UK100 SSI is at -3.08

Risk Warning: Losses can exceed deposits.
Disclaimer: Past performance is not indicative of future results. https://t.co/8ZFUXxod0g",Sun Jan 02 23:58:05 +0000 2022,0,1
2022-01-02,10,Chartmojo,"Breakout Soon Stocks!

1- Grindwell 
2- Fortis Healthare
3- Salona Cotspin
4- MTAR Tech

Keep on Radar.
Strong Momentum Stocks!
#Stocks #trading #watchlist https://t.co/LmFMJrjM9C",Sun Jan 02 04:57:19 +0000 2022,88,642
2022-01-06,1,Uğur,Uzun zamandır şirket analizi yapmıyorduk. Kötü gün yaşayan ve toplama umudu olan bir şirkete çok soru geldiği için beraber bakalım. Şirketimizin adı #Trcas. Seçilmesinin nedeni ise en değersiz görülen varlığını 75 M$ Piyasa değerinde iken yaklaşık 67 M$ a satması. https://t.co/QP7lCtTReQ,Thu Jan 06 18:33:47 +0000 2022,59,676
2022-01-06,2,T.A OFFICIAL (Piyasanın Vakkosu),"🔸#NEO /USDT
🔸riskli bölgede trade ediyor şuan
🔸25-26 desteği önemli
🔸olumlu haber = fiyat akümüle olmasına rağmen, rsi çıkıyor, fiyatta elbet rsi takip edecektir
🔸net sıkışma mevcut ve RSI-SMA kesişimi gelmek üzere
#Btc #Eth #Crypto https://t.co/20Igv5iX03",Thu Jan 06 18:57:02 +0000 2022,4,182
2022-01-06,3,Toptrdr (respect the power of the market ),no one listens when trend is going their way they make up stories of happy ending .until SHAZAM https://t.co/rw7LJ1UGlX,Thu Jan 06 23:56:04 +0000 2022,0,2
2022-01-06,4,豆山くん,"JMC（5704）が5連騰でS高。

・砂型鋳造を得意とする部品メーカーで、自動車業界向けが主力。
・トヨタ自動車（7203）と取引関係があり、トヨタが打ち出すEV戦略で商機が高まるとの見方。
・車体軽量化でアルミなどを扱う同社の活躍余地が今後広がる可能性も。
・業績面は小幅ながら黒字転換の予想。 https://t.co/wSI44FVJ6t",Thu Jan 06 08:26:25 +0000 2022,16,208
2022-01-06,5,もみあげ🇺🇸 米国株投資,"米国株まとめ
ダウ-0.47% ナス-0.13% SP-0.1% ラッセル+0.56% もみ+0.6%
原油+2%　金利2年+4.4bps 10年2.2bps
実質金利大きく上昇（4枚目）
→地銀(DPST）・エネルギー強い
・小型バリュー好調
・中国株上昇JD+6% BEKE+10%
・トランプアプリ2/21リリース DWAC+19%
FB,NVDA切り返しも、ナス売り多く重い https://t.co/wpv3t7N4XW",Thu Jan 06 21:15:47 +0000 2022,23,237
2022-01-06,6,Your Local Realtor 🥸,"after $any completed a 1-25 reverse split in 2017 they followed up with another split in 2018 1-8 which lead the stock to trade above $200. since then the company has diluted the stock to complete shit! trading low at $3 because of poor execution.. same play, new actors.. https://t.co/CweQBfQv0c",Thu Jan 06 23:58:33 +0000 2022,0,1
2022-01-06,7,Sir Contraire,"ASX - range bound +/- 3.5% for over half a year. It's a nothing market. No wonder get rich quicks have been flogging shitcoins and penny stocks hard of late.

#toughoutthere https://t.co/xdLetXpD9l",Thu Jan 06 23:52:42 +0000 2022,1,3
2022-01-06,8,寺田修輔|Shusuke Terada,"自動車セクターの大御所で当時(2016年)MUMSSに在籍されていた松島さんのアナリストレポート論。
「本文の前に図表(データセット)から作り始める」、「アンチコンセンサスが貴重」等、上場企業経営者やIR担当者も頭に入れておいた方が良いセルサイドアナリストの行動原理。 https://t.co/CBvmDExY0L",Thu Jan 06 09:03:00 +0000 2022,67,566
2022-01-06,9,WeedStreet420,Meme stock season is back? https://t.co/iXI3FVnmiE,Thu Jan 06 23:51:28 +0000 2022,0,22
2022-01-06,10,CryptoDailyTA,"As promised a #Bitcoin thread and my vision based on the market sentiment and where we could go if the charts are respected.
Grab yourself some coke and popcorn and let's begin.
#ETH #Crypto #DEFI #NFT #ADA #DOGE #EGLD #SHIB #SOLANA
#binance #BNB #AXS #AVAX #metaverse #Coinbase https://t.co/wplFg6NK6D",Thu Jan 06 23:52:56 +0000 2022,2,3
2022-01-05,1,TheGrimm,"This is me today 😂 just watching the market pull hard  😂😂😂 $SPY, $TSLA, and $BABA https://t.co/JlpYup2Dym",Wed Jan 05 23:55:28 +0000 2022,1,3
2022-01-05,2,Lily Ray 😏,"Here's how the SERP has changed for the KW ""school girl"" in the past 4 years:

In 2018, most of the results were costume stores selling ""sexy schoolgirl"" outfits.

In 2022, none of the results are for sexy costumes, but rather, stock photography (very PC), shopping for girls, etc https://t.co/dxcgx5j18e",Wed Jan 05 23:55:15 +0000 2022,5,33
2022-01-05,3,Option Square,"📊Elpro International : 67.1

🌟Promoter Holdings : 74.99%
🌟FII Holdings : 14.13%
🌟Promoter added stake previous Qtr
🌟MV of Investment in PNB Metlife worth 1424.69CR
🌟Current market cap :1137cr
🌟Small Retailer holding  5.5%

💹Stake sell in PNB Metlife can be value Unlocking https://t.co/NUzWuor6vo",Wed Jan 05 16:19:41 +0000 2022,75,267
2022-01-05,4,Kana,"주린이 하락장 대처법 (미국1등주 장투)

1. 보유주식의 2달 과거 데이터를 보고, 두, 세번째 많이 빠진날의 퍼센트를 확인한다.

2. 확인한만큼 빠진날 분할 매수. (몰빵노노)

3. 하락장이여도 캐쉬의 10%는 보유 돈없으면 물타기 참기.

4. 나스닥이 6%이상하락? 보유금액 몰빵. 그전엔 몰빵금지! https://t.co/XLgq4kOUfx",Wed Jan 05 20:41:17 +0000 2022,118,262
2022-01-05,5,平　均,"自動車最強相場、到来か

1⃣次世代車への対応
トヨタ→自動運転やＥＶ、水素といった次世代技術への対応力が海外の機関投資家から改めて評価

2⃣円安・ドル高進行による業績改善

3⃣生産回復
半導体不足が２１年９～１０月を底に改善しつつあり、２２年上期にかけて自動車生産が着実に回復 https://t.co/dEGIIjQJHz",Wed Jan 05 02:54:53 +0000 2022,45,451
2022-01-05,6,Sharad Jhunjhunwala,"#Markets 

Simple Tape Reading and Psychology explained in Youtube Video of 27th December, 21, at 17k levels of #Nifty.

Exact Momentum and Level of 18k mentioned when Fear was at its PEAK 

Repeat : Don't Buy the Fear of Covid and Don't Sell the same in Market https://t.co/hRBm5P7V8z",Wed Jan 05 11:49:08 +0000 2022,29,419
2022-01-05,7,まゆ,日経平均、小幅上昇。バリュー株が買われる一方で、グロース株やマザーズは大幅安の銘柄も多く、所有する銘柄によって異なる結果に。保有の島津も半導体関連で売られたが、オリックスは大幅高でYH。監視はソニーがEV参入で↑。FOMC議事要旨が今晩に控えています。写真は兜町、日枝神社のかぶ守。可愛い https://t.co/hBgZYyxYOQ,Wed Jan 05 09:21:34 +0000 2022,3,227
2022-01-05,8,Vostok Lake 🎹⚢ 🥁,"""A million strong in the market square throng
 And the government is going to fall"" https://t.co/keKDv4tqQC",Wed Jan 05 23:59:45 +0000 2022,2,3
2022-01-05,9,JimmyJab,"Down almost 10% with low volume and no catalysts.

Not a single green candle the 30min chart. Barely any on the 15min.

RSI has been oversold for days. It is at 13 on the 30min chart (below 30 RSI is considered oversold...)

This is a robbery in broad fucking daylight @SECGov https://t.co/UgGLoIJu0Z",Wed Jan 05 18:11:26 +0000 2022,79,356
2022-01-05,10,Cynthia Mejia,"If you think you'll laugh about it someday, go ahead and start today. - Tim Fargo #quote #wednesdaywisdom https://t.co/nU8qMt0B9z",Wed Jan 05 23:58:14 +0000 2022,0,2
2022-01-08,1,タコさんウインナー ( 多忙な人生 ),"オハヨー☀⸜(* ॑꒳ ॑*  )⸝⋆*
Let's enjoy the holiday.

 #中央競馬  #シンザン記念
ソリタリオ 軸 デムーロ騎手に変更は○
デルマのゲート出遅れが改善されれば面白い☺☺
3-1.2.9 馬単  3-11.10.8.6 馬連
3.11-10.8.6 ワイド
金額分配 2000円

🌈 #楽天マラソン🌈
今日からでしたm(*_ _)m🎉🎉 https://t.co/6Jky6DD0Ou",Sat Jan 08 22:35:37 +0000 2022,15,194
2022-01-08,2,Ten_Bagger,"🔥 BIG STOCK MARKET TOP IS COMING 🔥
My roadmap for a big top in stock markets in late  Q1/early Q2 2022 remains! 
Bond yields to top late Q1 (top in cyclicals/value). Can growth come to rescue like like Q2 21? I doubt it this time. Risk for a -20-25% market drop into 2023 😱 1/x https://t.co/uVcQumbxkH",Sat Jan 08 17:06:49 +0000 2022,60,691
2022-01-08,3,Arvind Datta,"In the last 8 years Tata Motors has given 0 returns.
If you have been holding the stock since 2013, you wouldn't have not even earned savings bank interest and neither any dividends. https://t.co/DGHf1M43Xz",Sat Jan 08 07:55:05 +0000 2022,51,772
2022-01-08,4,mignolet,"(긴글)큰 손은 가격 차트를 급하게 올릴 생각이 없어보입니다. 41k를 지키더라도 유동성이 살아나지 못한다면, 시간이 필요하고, 힘이 빠지면 더 큰 가격 하락도 냉정하게 생각해야됩니다. 어제 언급드렸듯이, 노랑색 박스 구간은, 주요 거래소의 매수 벽이 있는 구간이었고, 잘 지켜내고 있습니다. https://t.co/1hB9PBN3pp",Sat Jan 08 02:51:16 +0000 2022,25,282
2022-01-08,5,りょん@レバナス会計士,"結論から言います。
長期投資(15年間)における2倍レバレッジは最高です。

過去65年間のS&amp;P500のデータを分析した結果、その優位性が明らかになりました。

経費率
レバ 1%
指数 0.05%

元本割れが無い点だけが指数のメリットです。

また、図らずも積立投資の不完全さが明らかとなってしまいました。 https://t.co/f26ckVpIZf",Sat Jan 08 13:51:20 +0000 2022,28,281
2022-01-08,6,Trading Warz,"FREE #Options Swings Ideas 🤯

These are very SPECIAL Outside Bars on the Weekly

$AAPL  Calls &gt;182.39 | Puts &lt;172.16
$SPY    Calls &gt;479.34 | Puts &lt;466.08
$TSLA  Calls &gt;1204.76 | Puts &lt;1026.95

Get at least 2 Weeks Out!

199 ❤️for more FREE picks https://t.co/s1GtullX8W",Sat Jan 08 00:28:40 +0000 2022,20,375
2022-01-08,7,Yusuf Alemdar,"#Mana #Tlm #Key #Raca Son Durum videosu yayındadır..🔥

PİYASASIN SON DURUMU HAKKINDA BİLGİ EDİNMEK İSTEYENLER İZLEYEBİLİR 👇🔥

https://t.co/FjKcw4nzKq",Sat Jan 08 17:57:30 +0000 2022,45,310
2022-01-08,8,Noelfinway🔞,Bnnuy who's duty today is praising you and carrying your errands as you browse the market. https://t.co/eZcGYDqBrH,Sat Jan 08 23:55:32 +0000 2022,1,2
2022-01-08,9,Key.ma,The #Forex #market is open. Let's go get some #pips ;) #fx,Sat Jan 08 23:59:49 +0000 2022,1,0
2022-01-08,10,Efe Bulduk,"A market cycle &amp; harmonic patterns based TA dropped to my mailbox this morning ☀️

Looks like the market follows similar price actions since January 8,2021.

What to expect then?
🔸A rise to roughly 45-46k
🔸Retest of orange support (5)
🔸Rally to break upper band of the wedge https://t.co/m4CwGFg8KH",Sat Jan 08 09:18:29 +0000 2022,53,720
2022-01-07,1,絵を描くゆひ,"綺麗なチャートパターンのネックライン割れでも上位足の状況次第で簡単に戻されるので注意です⚠️

基本は上位足の方向に合わせたチャートパターンからエントリーしましょう

《負けパターン》
環境認識不足
↓
30分のMトップ出現
↓
ネックラインからIN
↓
損切り
↓
冷静に確認すると上位足の押し目 https://t.co/5W8Zl757YS",Fri Jan 07 11:22:29 +0000 2022,12,217
2022-01-07,2,John H,"Best trade today was this $FB loser. Got to my desk late, saw that I missed a bunch of easy HOD break trades, and tried to play catch up with poor setups that I told myself were OK in the moment. 

#BBTfamily #DayTrading #trading #stocks #StockMarket #NASDAQ https://t.co/zPrA9i0Vby",Fri Jan 07 23:55:50 +0000 2022,0,11
2022-01-07,3,John H,"Worst trade today was on $BABA. The real screw up here is not taking a smaller loss when the post-entry volume was clearly declining on red candles. The loss should have been half of this.

#BBTfamily #DayTrading #trading #stocks #StockMarket #NYSE https://t.co/pK48edjNEz",Fri Jan 07 23:57:16 +0000 2022,0,13
2022-01-07,4,Shivaji Vitthalrao🇮🇳,"Having Tea with my Aunt ""Jayashree"".

It reminded me of Jaysree Tea. 😀

Stock looks a good turn around with SL 90 can do 140

Short term target 114 then 140. https://t.co/2hmrB1Kesv",Fri Jan 07 15:35:16 +0000 2022,8,217
2022-01-07,5,Anarcho-Mau-Mauist🏴🌲,Can’t tax the black market. https://t.co/fDXNbAxpRX,Fri Jan 07 23:57:01 +0000 2022,3,14
2022-01-07,6,もみあげ🇺🇸 米国株投資,"米国株最終
ダウ-0.01% ナス-0.96% SP-0.41% ラッセル-1.2% もみ+0.4%
・原油-0.57% 金利2年-1.2bps 10年+3.8bps
・雇用統計　雇用×も失業率が3.9%で3月利上げ確率が90%か
・バリューシフト　航空・金融・エネ強⇔半導体・消費財・小型グロース弱
・ダウ以外は寄り天
・ボラ高く、特に中国株は投機的 https://t.co/LNVVFpdOcP",Fri Jan 07 21:09:23 +0000 2022,34,261
2022-01-07,7,トミィ@NISA芸人　米国株,おはようございます😄米国株ヒートマップとサマリーです。米雇用統計を受けてリスクオフ、指数は下落しました。相変わらずのハイテク売りが続いてます。バリュー優勢、TSLAも一時期の上昇を失ってます。半導体も売られ、個別株は銘柄毎にマチマチ。それでは3連休をごゆっくりお過ごし下さい😄 https://t.co/Cpl319tb1O,Fri Jan 07 22:03:43 +0000 2022,8,199
2022-01-07,8,⚽️ Football Creed Bratton ⚽️,"Only 3 Tottenham players have seen their market values increase this season, who are they?

(Via @TMuk_news) https://t.co/nLyvtUwDcp",Fri Jan 07 23:57:57 +0000 2022,0,5
2022-01-07,9,ひよの⛄レバナス全力ガール,"／
おはひよーっ😈✨
＼

プラスとマイナスを何度も行き来して、最終的には微減で引けましたね😅(NDX -0.04%)

100日移動平均線にタッチしそうでギリギリしませんでした✨ボラティリティは大きいですが、この底堅さもNASDAQ100の魅力ですよねー🎵

【ひよの予報】
レバナス：☁ https://t.co/3SZrzuBEBC",Fri Jan 07 01:12:38 +0000 2022,5,482
2022-01-07,10,Bert,"🧵 Norwegian state ownership of OSE thread:

Norway 🇳🇴 held 36% of the shares on the Oslo Stock Exchange (OSE) by market value in 2012.

They own companies directly through government ministries and through the national SWF (not from oil revenue) Folketrygdfondet. https://t.co/ENPOl6PZOl",Fri Jan 07 23:56:16 +0000 2022,5,30
2022-01-09,1,Don Durrett - goldstockdata.com,"I just analyzed Abrasilver Resources. It looks juicy. Argentina is not a favored location due to their currency controls which act as a high tax rate, but this stock is very cheap. Future FCF could be huge. It's not a high cost mine. https://t.co/T1bzRmQ0bs",Sun Jan 09 23:26:19 +0000 2022,26,200
2022-01-09,2,Teknikçi Hoca,"#BTCUSD

#Bitcoin'de haftalık kapanış yaklaşırken fiyat destek bölgesinde güzel bir tepki alıyor.

Bunu altcoinlerde kısa vadeli işlem fırsatı olarak değerlendirmeyi planlıyorum.

Kısa vadede $OG ve $NULS güçlü duranlar arasında.

Şu anda

$OG fiyat: 4.41$
$NULS fiyat: 0.686$ https://t.co/FdX04cYoko",Sun Jan 09 19:44:23 +0000 2022,4,224
2022-01-09,3,T.A OFFICIAL (Piyasanın Vakkosu),"🔸#FET /USDT
🔸rsi daralan ücgenimiz var, alt banda yakın, burdan tepki almasını bekliyorum
🔸wtcross aşşağı yönlü
🔸fiyattada bir trend cizdiğimizde, tam trendin üstündeyiz, buranın altında kapanışlar, bizi aşşağıya çekebilir
🔸Destek ve dirençlere göre takip edilebilir

#BTC https://t.co/FRQdYXMba7",Sun Jan 09 16:47:11 +0000 2022,5,132
2022-01-09,4,mark lexus,"im laughing at all the pictures im seeing about #BareShelvesBiden .. people, how many times are you going to put yourselves thru this? stock up when you can not when you have to..freeze it. im a prepper so its natural to me. tip--frozen fish is almost always in stock https://t.co/DuJolFZRnt",Sun Jan 09 23:59:25 +0000 2022,0,1
